,name,id,chr,chr_order,library,dtype,loci_name,start,end,hyb,delta,region_id
1546,6:56240026-56259983,363,6,43,CTP11,combo,chr6_56240026_56259983,56240026,56259983,43,52489548,1547
1547,6:57776348-57786421,358,6,44,CTP13,combo,chr6_57776348_57786421,57776348,57786421,44,54025870,1548
1548,6:58742979-58759915,364,6,45,CTP11,combo,chr6_58742979_58759915,58742979,58759915,45,54992501,1549
1549,6:61246392-61259999,365,6,46,CTP11,combo,chr6_61246392_61259999,61246392,61259999,46,57495914,1550
1550,6:63748075-63759989,366,6,47,CTP11,combo,chr6_63748075_63759989,63748075,63759989,47,59997597,1551
1551,6:66242146-66259953,367,6,48,CTP11,combo,chr6_66242146_66259953,66242146,66259953,48,62491668,1552
1552,6:68740234-68759996,368,6,49,CTP11,combo,chr6_68740234_68759996,68740234,68759996,49,64989756,1553
1553,6:71249552-71259936,369,6,50,CTP11,combo,chr6_71249552_71259936,71249552,71259936,50,67499074,1554
1554,6:72858382-72869957,359,6,51,CTP13,combo,chr6_72858382_72869957,72858382,72869957,51,69107904,1555
1555,6:73749294-73759805,370,6,52,CTP11,combo,chr6_73749294_73759805,73749294,73759805,52,69998816,1556
1556,6:76240009-76259722,371,6,53,CTP11,combo,chr6_76240009_76259722,76240009,76259722,53,72489531,1557
1557,6:77442477-77453616,360,6,54,CTP13,combo,chr6_77442477_77453616,77442477,77453616,54,73691999,1558
1558,6:78747415-78759986,372,6,55,CTP11,combo,chr6_78747415_78759986,78747415,78759986,55,74996937,1559
1559,6:81249779-81259519,373,6,56,CTP11,combo,chr6_81249779_81259519,81249779,81259519,56,77499301,1560
1560,6:81800264-81812019,361,6,57,CTP13,combo,chr6_81800264_81812019,81800264,81812019,57,78049786,1561
1561,6:81977622-81989718,362,6,58,CTP13,combo,chr6_81977622_81989718,81977622,81989718,58,78227144,1562
1562,6:82998897-83022851,363,6,59,CTP13,combo,chr6_82998897_83022851,82998897,83022851,59,79248419,1563
1563,6:83198857-83208488,364,6,60,CTP13,combo,chr6_83198857_83208488,83198857,83208488,60,79448379,1564
1564,6:83751923-83759991,374,6,61,CTP11,combo,chr6_83751923_83759991,83751923,83759991,61,80001445,1565
1565,6:83878652-83891773,365,6,62,CTP13,combo,chr6_83878652_83891773,83878652,83891773,62,80128174,1566
1566,6:84124808-84136060,366,6,63,CTP13,combo,chr6_84124808_84136060,84124808,84136060,63,80374330,1567
1567,6:84578062-84585818,367,6,64,CTP13,combo,chr6_84578062_84585818,84578062,84585818,64,80827584,1568
1568,6:86251798-86259614,375,6,65,CTP11,combo,chr6_86251798_86259614,86251798,86259614,65,82501320,1569
1569,6:88752139-88759980,376,6,66,CTP11,combo,chr6_88752139_88759980,88752139,88759980,66,85001661,1570
1570,6:90415376-90424541,368,6,67,CTP13,combo,chr6_90415376_90424541,90415376,90424541,67,86664898,1571
1571,6:91253062-91259999,377,6,68,CTP11,combo,chr6_91253062_91259999,91253062,91259999,68,87502584,1572
1572,6:93751087-93759962,378,6,69,CTP11,combo,chr6_93751087_93759962,93751087,93759962,69,90000609,1573
1573,6:96252017-96260000,379,6,70,CTP11,combo,chr6_96252017_96260000,96252017,96260000,70,92501539,1574
1574,6:97868024-97878410,369,6,71,CTP13,combo,chr6_97868024_97878410,97868024,97878410,71,94117546,1575
1575,6:98250094-98260430,370,6,72,CTP13,combo,chr6_98250094_98260430,98250094,98260430,72,94499616,1576
1576,6:98750407-98760000,380,6,73,CTP11,combo,chr6_98750407_98760000,98750407,98760000,73,94999929,1577
1577,6:98975328-98984704,371,6,74,CTP13,combo,chr6_98975328_98984704,98975328,98984704,74,95224850,1578
1578,6:99357856-99367686,372,6,75,CTP13,combo,chr6_99357856_99367686,99357856,99367686,75,95607378,1579
1579,6:100925677-100936519,373,6,76,CTP13,combo,chr6_100925677_100936519,100925677,100936519,76,97175199,1580
1580,6:101252868-101259964,381,6,77,CTP11,combo,chr6_101252868_101259964,101252868,101259964,77,97502390,1581
1581,6:103749931-103759969,382,6,78,CTP11,combo,chr6_103749931_103759969,103749931,103759969,78,99999453,1582
1582,6:106249731-106259929,383,6,79,CTP11,combo,chr6_106249731_106259929,106249731,106259929,79,102499253,1583
1583,6:106413601-106428008,374,6,80,CTP13,combo,chr6_106413601_106428008,106413601,106428008,80,102663123,1584
1584,6:108749036-108759953,384,6,81,CTP11,combo,chr6_108749036_108759953,108749036,108759953,81,104998558,1585
1585,6:111249659-111259831,385,6,82,CTP11,combo,chr6_111249659_111259831,111249659,111259831,82,107499181,1586
1586,6:111511078-111522741,375,6,83,CTP13,combo,chr6_111511078_111522741,111511078,111522741,83,107760600,1587
1587,6:113273415-113282309,376,6,84,CTP13,combo,chr6_113273415_113282309,113273415,113282309,84,109522937,1588
1588,6:113753046-113759979,386,6,85,CTP11,combo,chr6_113753046_113759979,113753046,113759979,85,110002568,1589
1589,6:115493378-115503520,377,6,86,CTP13,combo,chr6_115493378_115503520,115493378,115503520,86,111742900,1590
1590,6:116249701-116259927,387,6,87,CTP11,combo,chr6_116249701_116259927,116249701,116259927,87,112499223,1591
1591,6:116391857-116401589,378,6,88,CTP13,combo,chr6_116391857_116401589,116391857,116401589,88,112641379,1592
1592,6:118622298-118630305,379,6,89,CTP13,combo,chr6_118622298_118630305,118622298,118630305,89,114871820,1593
1593,6:118751850-118759591,388,6,90,CTP11,combo,chr6_118751850_118759591,118751850,118759591,90,115001372,1594
1594,6:121250398-121259968,389,6,91,CTP11,combo,chr6_121250398_121259968,121250398,121259968,91,117499920,1595
1595,6:121419853-121427793,380,6,92,CTP13,combo,chr6_121419853_121427793,121419853,121427793,92,117669375,1596
1596,6:123740082-123754125,390,6,93,CTP11,combo,chr6_123740082_123754125,123740082,123754125,93,119989604,1597
1597,6:126241078-126256910,391,6,94,CTP11,combo,chr6_126241078_126256910,126241078,126256910,94,122490600,1598
1598,6:127115243-127126502,381,6,95,CTP13,combo,chr6_127115243_127126502,127115243,127126502,95,123364765,1599
1599,6:128405655-128428900,382,6,96,CTP13,combo,chr6_128405655_128428900,128405655,128428900,96,124655177,1600
1600,6:128740000-128759986,392,6,97,CTP11,combo,chr6_128740000_128759986,128740000,128759986,97,124989522,1601
1601,6:131241616-131259906,393,6,98,CTP11,combo,chr6_131241616_131259906,131241616,131259906,98,127491138,1602
1602,6:131394281-131407087,383,6,99,CTP13,combo,chr6_131394281_131407087,131394281,131407087,99,127643803,1603
1603,6:134725886-134737664,384,6,100,CTP13,combo,chr6_134725886_134737664,134725886,134737664,100,130975408,1604
1604,6:136251562-136259967,395,6,101,CTP11,combo,chr6_136251562_136259967,136251562,136259967,101,132501084,1605
1605,6:137130641-137140192,385,6,102,CTP13,combo,chr6_137130641_137140192,137130641,137140192,102,133380163,1606
1606,6:138748198-138759606,396,6,103,CTP11,combo,chr6_138748198_138759606,138748198,138759606,103,134997720,1607
1607,6:141251496-141259969,397,6,104,CTP11,combo,chr6_141251496_141259969,141251496,141259969,104,137501018,1608
1608,6:142506459-142516667,386,6,105,CTP13,combo,chr6_142506459_142516667,142506459,142516667,105,138755981,1609
1609,6:143751467-143759990,398,6,106,CTP11,combo,chr6_143751467_143759990,143751467,143759990,106,140000989,1610
1610,6:144620601-144630907,387,6,107,CTP13,combo,chr6_144620601_144630907,144620601,144630907,107,140870123,1611
1611,6:145013106-145023324,388,6,108,CTP13,combo,chr6_145013106_145023324,145013106,145023324,108,141262628,1612
1612,6:145290946-145300206,389,6,109,CTP13,combo,chr6_145290946_145300206,145290946,145300206,109,141540468,1613
1613,6:145766781-145778898,390,6,110,CTP13,combo,chr6_145766781_145778898,145766781,145778898,110,142016303,1614
1614,6:146250194-146259941,399,6,111,CTP11,combo,chr6_146250194_146259941,146250194,146259941,111,142499716,1615
1615,6:146343262-146354117,391,6,112,CTP13,combo,chr6_146343262_146354117,146343262,146354117,112,142592784,1616
1616,6:148748380-148759991,400,6,113,CTP11,combo,chr6_148748380_148759991,148748380,148759991,113,144997902,1617
1617,7:4494500-4503468,392,7,0,CTP13,combo,chr7_4494500_4503468,4494500,4503468,0,0,1618
1618,7:6245207-6259885,403,7,1,CTP11,combo,chr7_6245207_6259885,6245207,6259885,1,1750707,1619
1619,7:16248012-16259975,407,7,2,CTP11,combo,chr7_16248012_16259975,16248012,16259975,2,11753512,1620
1620,7:18740071-18759137,408,7,3,CTP11,combo,chr7_18740071_18759137,18740071,18759137,3,14245571,1621
1621,7:25637152-25646167,393,7,4,CTP13,combo,chr7_25637152_25646167,25637152,25646167,4,21142652,1622
1622,7:26244483-26259941,411,7,5,CTP11,combo,chr7_26244483_26259941,26244483,26259941,5,21749983,1623
1623,7:28190401-28199577,394,7,6,CTP13,combo,chr7_28190401_28199577,28190401,28199577,6,23695901,1624
1624,7:28580710-28589658,395,7,7,CTP13,combo,chr7_28580710_28589658,28580710,28589658,7,24086210,1625
1625,7:28750208-28760000,412,7,8,CTP11,combo,chr7_28750208_28760000,28750208,28760000,8,24255708,1626
1626,7:30278706-30289838,396,7,9,CTP13,combo,chr7_30278706_30289838,30278706,30289838,9,25784206,1627
1627,7:30907838-30915653,397,7,10,CTP13,combo,chr7_30907838_30915653,30907838,30915653,10,26413338,1628
1628,7:31241413-31259382,413,7,11,CTP11,combo,chr7_31241413_31259382,31241413,31259382,11,26746913,1629
1629,7:33740106-33759359,414,7,12,CTP11,combo,chr7_33740106_33759359,33740106,33759359,12,29245606,1630
1630,7:35730849-35741518,398,7,13,CTP13,combo,chr7_35730849_35741518,35730849,35741518,13,31236349,1631
1631,7:36065257-36074490,399,7,14,CTP13,combo,chr7_36065257_36074490,36065257,36074490,14,31570757,1632
1632,7:36250665-36260001,415,7,15,CTP11,combo,chr7_36250665_36260001,36250665,36260001,15,31756165,1633
1633,7:36933930-36942529,400,7,16,CTP13,combo,chr7_36933930_36942529,36933930,36942529,16,32439430,1634
1634,7:43558219-43567990,401,7,17,CTP13,combo,chr7_43558219_43567990,43558219,43567990,17,39063719,1635
1635,7:43740140-43759822,418,7,18,CTP11,combo,chr7_43740140_43759822,43740140,43759822,18,39245640,1636
1636,7:45153949-45173949,Slc17a7,7,19,CTP12tss,unique,chr7_45153949_45173949,45153949,45173949,19,40659449,1637
1637,7:46251598-46259999,419,7,20,CTP11,combo,chr7_46251598_46259999,46251598,46259999,20,41757098,1638
1638,7:47082742-47091170,403,7,21,CTP13,combo,chr7_47082742_47091170,47082742,47091170,21,42588242,1639
1639,7:47120967-47126928,402,7,22,CTP13,combo,chr7_47120967_47126928,47120967,47126928,22,42626467,1640
1640,7:48751492-48759977,420,7,23,CTP11,combo,chr7_48751492_48759977,48751492,48759977,23,44256992,1641
1641,7:50550714-50560510,404,7,24,CTP13,combo,chr7_50550714_50560510,50550714,50560510,24,46056214,1642
1642,7:51251184-51259910,421,7,25,CTP11,combo,chr7_51251184_51259910,51251184,51259910,25,46756684,1643
1643,7:53749537-53759391,422,7,26,CTP11,combo,chr7_53749537_53759391,53749537,53759391,26,49255037,1644
1644,7:56247769-56259828,423,7,27,CTP11,combo,chr7_56247769_56259828,56247769,56259828,27,51753269,1645
1645,7:58752210-58759979,424,7,28,CTP11,combo,chr7_58752210_58759979,58752210,58759979,28,54257710,1646
1646,7:61241628-61257488,425,7,29,CTP11,combo,chr7_61241628_61257488,61241628,61257488,29,56747128,1647
1647,7:63753717-63759997,426,7,30,CTP11,combo,chr7_63753717_63759997,63753717,63759997,30,59259217,1648
1648,7:64329437-64338789,405,7,31,CTP13,combo,chr7_64329437_64338789,64329437,64338789,31,59834937,1649
1649,7:65902429-65911922,406,7,32,CTP13,combo,chr7_65902429_65911922,65902429,65911922,32,61407929,1650
1650,7:66252902-66259993,427,7,33,CTP11,combo,chr7_66252902_66259993,66252902,66259993,33,61758402,1651
1651,7:67853347-67862450,407,7,34,CTP13,combo,chr7_67853347_67862450,67853347,67862450,34,63358847,1652
1652,7:68748543-68759916,428,7,35,CTP11,combo,chr7_68748543_68759916,68748543,68759916,35,64254043,1653
1653,7:70341561-70349544,408,7,36,CTP13,combo,chr7_70341561_70349544,70341561,70349544,36,65847061,1654
1654,7:71249261-71259987,429,7,37,CTP11,combo,chr7_71249261_71259987,71249261,71259987,37,66754761,1655
1655,7:73751066-73759978,430,7,38,CTP11,combo,chr7_73751066_73759978,73751066,73759978,38,69256566,1656
1656,7:76245000-76259980,431,7,39,CTP11,combo,chr7_76245000_76259980,76245000,76259980,39,71750500,1657
1657,7:78752414-78759976,432,7,40,CTP11,combo,chr7_78752414_78759976,78752414,78759976,40,74257914,1658
1658,7:81247806-81259583,433,7,41,CTP11,combo,chr7_81247806_81259583,81247806,81259583,41,76753306,1659
1659,7:81295338-81305484,409,7,42,CTP13,combo,chr7_81295338_81305484,81295338,81305484,42,76800838,1660
1660,7:82829265-82839741,410,7,43,CTP13,combo,chr7_82829265_82839741,82829265,82839741,43,78334765,1661
1661,7:83073025-83082870,411,7,44,CTP13,combo,chr7_83073025_83082870,83073025,83082870,44,78578525,1662
1662,7:83656608-83666849,412,7,45,CTP13,combo,chr7_83656608_83666849,83656608,83666849,45,79162108,1663
1663,7:83748496-83759483,434,7,46,CTP11,combo,chr7_83748496_83759483,83748496,83759483,46,79253996,1664
1664,7:83818755-83829722,413,7,47,CTP13,combo,chr7_83818755_83829722,83818755,83829722,47,79324255,1665
1665,7:84272672-84281380,414,7,48,CTP13,combo,chr7_84272672_84281380,84272672,84281380,48,79778172,1666
1666,7:86240611-86259984,435,7,49,CTP11,combo,chr7_86240611_86259984,86240611,86259984,49,81746111,1667
1667,7:88745370-88759846,436,7,50,CTP11,combo,chr7_88745370_88759846,88745370,88759846,50,84250870,1668
1668,7:89280544-89319616,415,7,51,CTP13,combo,chr7_89280544_89319616,89280544,89319616,51,84786044,1669
1669,7:91247463-91259999,437,7,52,CTP11,combo,chr7_91247463_91259999,91247463,91259999,52,86752963,1670
1670,7:93740090-93759996,438,7,53,CTP11,combo,chr7_93740090_93759996,93740090,93759996,53,89245590,1671
1671,7:96252288-96259955,439,7,54,CTP11,combo,chr7_96252288_96259955,96252288,96259955,54,91757788,1672
1672,7:97771442-97786356,416,7,55,CTP13,combo,chr7_97771442_97786356,97771442,97786356,55,93276942,1673
1673,7:98153101-98161901,417,7,56,CTP13,combo,chr7_98153101_98161901,98153101,98161901,56,93658601,1674
1674,7:98752625-98759994,440,7,57,CTP11,combo,chr7_98752625_98759994,98752625,98759994,57,94258125,1675
1675,7:101246642-101259902,441,7,58,CTP11,combo,chr7_101246642_101259902,101246642,101259902,58,96752142,1676
1676,7:101903725-101915161,418,7,59,CTP13,combo,chr7_101903725_101915161,101903725,101915161,59,97409225,1677
1677,7:103744092-103759996,442,7,60,CTP11,combo,chr7_103744092_103759996,103744092,103759996,60,99249592,1678
1678,7:106240051-106259974,443,7,61,CTP11,combo,chr7_106240051_106259974,106240051,106259974,61,101745551,1679
1679,7:107684577-107693736,419,7,62,CTP13,combo,chr7_107684577_107693736,107684577,107693736,62,103190077,1680
1680,7:108749723-108759982,444,7,63,CTP11,combo,chr7_108749723_108759982,108749723,108759982,63,104255223,1681
1681,7:109934012-109950502,420,7,64,CTP13,combo,chr7_109934012_109950502,109934012,109950502,64,105439512,1682
1682,7:111249436-111259950,445,7,65,CTP11,combo,chr7_111249436_111259950,111249436,111259950,65,106754936,1683
1683,7:112822310-112835466,421,7,66,CTP13,combo,chr7_112822310_112835466,112822310,112835466,66,108327810,1684
1684,7:113751352-113759967,446,7,67,CTP11,combo,chr7_113751352_113759967,113751352,113759967,67,109256852,1685
1685,7:114309196-114317766,422,7,68,CTP13,combo,chr7_114309196_114317766,114309196,114317766,68,109814696,1686
1686,7:115513233-115523148,423,7,69,CTP13,combo,chr7_115513233_115523148,115513233,115523148,69,111018733,1687
1687,7:115673962-115684050,424,7,70,CTP13,combo,chr7_115673962_115684050,115673962,115684050,70,111179462,1688
1688,7:116249796-116259838,447,7,71,CTP11,combo,chr7_116249796_116259838,116249796,116259838,71,111755296,1689
1689,7:118141089-118152478,425,7,72,CTP13,combo,chr7_118141089_118152478,118141089,118152478,72,113646589,1690
1690,7:118751335-118759906,448,7,73,CTP11,combo,chr7_118751335_118759906,118751335,118759906,73,114256835,1691
1691,7:119726311-119746080,426,7,74,CTP13,combo,chr7_119726311_119746080,119726311,119746080,74,115231811,1692
1692,7:121252567-121260000,449,7,75,CTP11,combo,chr7_121252567_121260000,121252567,121260000,75,116758067,1693
1693,7:121260027-121270279,427,7,76,CTP13,combo,chr7_121260027_121270279,121260027,121270279,76,116765527,1694
1694,7:123751541-123759501,450,7,77,CTP11,combo,chr7_123751541_123759501,123751541,123759501,77,119257041,1695
1695,7:126248882-126259977,451,7,78,CTP11,combo,chr7_126248882_126259977,126248882,126259977,78,121754382,1696
1696,7:126267521-126275964,428,7,79,CTP13,combo,chr7_126267521_126275964,126267521,126275964,79,121773021,1697
1697,7:127106699-127115484,429,7,80,CTP13,combo,chr7_127106699_127115484,127106699,127115484,80,122612199,1698
1698,7:127672637-127683264,430,7,81,CTP13,combo,chr7_127672637_127683264,127672637,127683264,81,123178137,1699
1699,7:128748355-128759985,452,7,82,CTP11,combo,chr7_128748355_128759985,128748355,128759985,82,124253855,1700
1700,7:130238885-130247674,431,7,83,CTP13,combo,chr7_130238885_130247674,130238885,130247674,83,125744385,1701
1701,7:131249978-131259979,453,7,84,CTP11,combo,chr7_131249978_131259979,131249978,131259979,84,126755478,1702
1702,7:132256661-132264746,432,7,85,CTP13,combo,chr7_132256661_132264746,132256661,132264746,85,127762161,1703
1703,7:133748640-133759984,454,7,86,CTP11,combo,chr7_133748640_133759984,133748640,133759984,86,129254140,1704
1704,7:134668240-134677180,433,7,87,CTP13,combo,chr7_134668240_134677180,134668240,134677180,87,130173740,1705
1705,7:136070464-136079456,434,7,88,CTP13,combo,chr7_136070464_136079456,136070464,136079456,88,131575964,1706
1706,7:136249793-136259988,455,7,89,CTP11,combo,chr7_136249793_136259988,136249793,136259988,89,131755293,1707
1707,7:138213625-138222514,435,7,90,CTP13,combo,chr7_138213625_138222514,138213625,138222514,90,133719125,1708
1708,7:138751656-138759997,456,7,91,CTP11,combo,chr7_138751656_138759997,138751656,138759997,91,134257156,1709
1709,7:141250556-141259982,457,7,92,CTP11,combo,chr7_141250556_141259982,141250556,141259982,92,136756056,1710
1710,7:142382518-142390093,436,7,93,CTP13,combo,chr7_142382518_142390093,142382518,142390093,93,137888018,1711
1711,7:142656816-142676816,Igf2,7,94,CTP12tss,unique,chr7_142656816_142676816,142656816,142676816,94,138162316,1712
1712,7:143752889-143759788,458,7,95,CTP11,combo,chr7_143752889_143759788,143752889,143759788,95,139258389,1713
1713,8:3744239-3754817,461,8,0,CTP11,combo,chr8_3744239_3754817,3744239,3754817,0,0,1714
1714,8:6240991-6259597,462,8,1,CTP11,combo,chr8_6240991_6259597,6240991,6259597,1,2496752,1715
1715,8:8625672-8635363,437,8,2,CTP13,combo,chr8_8625672_8635363,8625672,8635363,2,4881433,1716
1716,8:8751397-8760001,463,8,3,CTP11,combo,chr8_8751397_8760001,8751397,8760001,3,5007158,1717
1717,8:11252719-11259979,464,8,4,CTP11,combo,chr8_11252719_11259979,11252719,11259979,4,7508480,1718
1718,8:13751464-13759762,465,8,5,CTP11,combo,chr8_13751464_13759762,13751464,13759762,5,10007225,1719
1719,8:13943289-13953244,438,8,6,CTP13,combo,chr8_13943289_13953244,13943289,13953244,6,10199050,1720
1720,8:15577321-15587903,439,8,7,CTP13,combo,chr8_15577321_15587903,15577321,15587903,7,11833082,1721
1721,8:16014194-16024428,440,8,8,CTP13,combo,chr8_16014194_16024428,16014194,16024428,8,12269955,1722
1722,8:16252145-16259959,466,8,9,CTP11,combo,chr8_16252145_16259959,16252145,16259959,9,12507906,1723
1723,8:17484997-17502202,441,8,10,CTP13,combo,chr8_17484997_17502202,17484997,17502202,10,13740758,1724
1724,8:18753065-18759951,467,8,11,CTP11,combo,chr8_18753065_18759951,18753065,18759951,11,15008826,1725
1725,8:18935116-18943560,442,8,12,CTP13,combo,chr8_18935116_18943560,18935116,18943560,12,15190877,1726
1726,8:23749084-23759998,469,8,13,CTP11,combo,chr8_23749084_23759998,23749084,23759998,13,20004845,1727
1727,8:25353999-25366311,444,8,14,CTP13,combo,chr8_25353999_25366311,25353999,25366311,14,21609760,1728
1728,8:26248599-26259978,470,8,15,CTP11,combo,chr8_26248599_26259978,26248599,26259978,15,22504360,1729
1729,8:26699075-26710873,445,8,16,CTP13,combo,chr8_26699075_26710873,26699075,26710873,16,22954836,1730
1730,8:28751526-28759983,471,8,17,CTP11,combo,chr8_28751526_28759983,28751526,28759983,17,25007287,1731
1731,8:31251234-31260001,472,8,18,CTP11,combo,chr8_31251234_31260001,31251234,31260001,18,27506995,1732
1732,8:33745646-33759966,473,8,19,CTP11,combo,chr8_33745646_33759966,33745646,33759966,19,30001407,1733
1733,8:34850006-34860863,446,8,20,CTP13,combo,chr8_34850006_34860863,34850006,34860863,20,31105767,1734
1734,8:35201034-35209444,447,8,21,CTP13,combo,chr8_35201034_35209444,35201034,35209444,21,31456795,1735
1735,8:35401980-35412537,448,8,22,CTP13,combo,chr8_35401980_35412537,35401980,35412537,22,31657741,1736
1736,8:36252373-36259990,474,8,23,CTP11,combo,chr8_36252373_36259990,36252373,36259990,23,32508134,1737
1737,8:36435882-36446573,449,8,24,CTP13,combo,chr8_36435882_36446573,36435882,36446573,24,32691643,1738
1738,8:36675547-36686003,450,8,25,CTP13,combo,chr8_36675547_36686003,36675547,36686003,25,32931308,1739
1739,8:38744128-38759893,475,8,26,CTP11,combo,chr8_38744128_38759893,38744128,38759893,26,34999889,1740
1740,8:40603488-40612597,451,8,27,CTP13,combo,chr8_40603488_40612597,40603488,40612597,27,36859249,1741
1741,8:41247667-41259897,476,8,28,CTP11,combo,chr8_41247667_41259897,41247667,41259897,28,37503428,1742
1742,8:41361144-41373254,452,8,29,CTP13,combo,chr8_41361144_41373254,41361144,41373254,29,37616905,1743
1743,8:43744906-43759696,477,8,30,CTP11,combo,chr8_43744906_43759696,43744906,43759696,30,40000667,1744
1744,8:46250027-46260000,478,8,31,CTP11,combo,chr8_46250027_46260000,46250027,46260000,31,42505788,1745
1745,8:47688677-47702507,453,8,32,CTP13,combo,chr8_47688677_47702507,47688677,47702507,32,43944438,1746
1746,8:47868354-47877141,454,8,33,CTP13,combo,chr8_47868354_47877141,47868354,47877141,33,44124115,1747
1747,8:48196007-48217477,455,8,34,CTP13,combo,chr8_48196007_48217477,48196007,48217477,34,44451768,1748
1748,8:48523580-48534482,456,8,35,CTP13,combo,chr8_48523580_48534482,48523580,48534482,35,44779341,1749
1749,8:48751534-48759978,479,8,36,CTP11,combo,chr8_48751534_48759978,48751534,48759978,36,45007295,1750
1750,8:51246200-51259994,480,8,37,CTP11,combo,chr8_51246200_51259994,51246200,51259994,37,47501961,1751
1751,8:53742920-53759737,481,8,38,CTP11,combo,chr8_53742920_53759737,53742920,53759737,38,49998681,1752
1752,8:56240018-56259988,482,8,39,CTP11,combo,chr8_56240018_56259988,56240018,56259988,39,52495779,1753
1753,8:58745114-58759883,483,8,40,CTP11,combo,chr8_58745114_58759883,58745114,58759883,40,55000875,1754
1754,8:61251461-61260001,484,8,41,CTP11,combo,chr8_61251461_61260001,61251461,61260001,41,57507222,1755
1755,8:61290859-61302037,457,8,42,CTP13,combo,chr8_61290859_61302037,61290859,61302037,42,57546620,1756
1756,8:63746542-63759701,485,8,43,CTP11,combo,chr8_63746542_63759701,63746542,63759701,43,60002303,1757
1757,8:66245986-66257436,486,8,44,CTP11,combo,chr8_66245986_66257436,66245986,66257436,44,62501747,1758
1758,8:67966919-67976697,458,8,45,CTP13,combo,chr8_67966919_67976697,67966919,67976697,45,64222680,1759
1759,8:68191776-68203113,459,8,46,CTP13,combo,chr8_68191776_68203113,68191776,68203113,46,64447537,1760
1760,8:68523501-68549958,460,8,47,CTP13,combo,chr8_68523501_68549958,68523501,68549958,47,64779262,1761
1761,8:68740000-68756355,487,8,48,CTP11,combo,chr8_68740000_68756355,68740000,68756355,48,64995761,1762
1762,8:71243515-71258453,488,8,49,CTP11,combo,chr8_71243515_71258453,71243515,71258453,49,67499276,1763
1763,8:71330574-71341463,461,8,50,CTP13,combo,chr8_71330574_71341463,71330574,71341463,50,67586335,1764
1764,8:72654837-72686288,462,8,51,CTP13,combo,chr8_72654837_72686288,72654837,72686288,51,68910598,1765
1765,8:73743390-73759815,489,8,52,CTP11,combo,chr8_73743390_73759815,73743390,73759815,52,69999151,1766
1766,8:75064672-75074730,463,8,53,CTP13,combo,chr8_75064672_75074730,75064672,75074730,53,71320433,1767
1767,8:76246739-76259916,490,8,54,CTP11,combo,chr8_76246739_76259916,76246739,76259916,54,72502500,1768
1768,8:77045858-77056317,464,8,55,CTP13,combo,chr8_77045858_77056317,77045858,77056317,55,73301619,1769
1769,8:78026733-78055722,465,8,56,CTP13,combo,chr8_78026733_78055722,78026733,78055722,56,74282494,1770
1770,8:78750620-78759524,491,8,57,CTP11,combo,chr8_78750620_78759524,78750620,78759524,57,75006381,1771
1771,8:79364213-79372376,466,8,58,CTP13,combo,chr8_79364213_79372376,79364213,79372376,58,75619974,1772
1772,8:81243233-81259991,492,8,59,CTP11,combo,chr8_81243233_81259991,81243233,81259991,59,77498994,1773
1773,8:81370214-81381310,467,8,60,CTP13,combo,chr8_81370214_81381310,81370214,81381310,60,77625975,1774
1774,8:83425586-83437862,468,8,61,CTP13,combo,chr8_83425586_83437862,83425586,83437862,61,79681347,1775
1775,8:83749190-83759993,493,8,62,CTP11,combo,chr8_83749190_83759993,83749190,83759993,62,80004951,1776
1776,8:84188737-84202418,469,8,63,CTP13,combo,chr8_84188737_84202418,84188737,84202418,63,80444498,1777
1777,8:86251806-86259997,494,8,64,CTP11,combo,chr8_86251806_86259997,86251806,86259997,64,82507567,1778
1778,8:88306806-88315355,470,8,65,CTP13,combo,chr8_88306806_88315355,88306806,88315355,65,84562567,1779
1779,8:88753095-88759967,495,8,66,CTP11,combo,chr8_88753095_88759967,88753095,88759967,66,85008856,1780
1780,8:90298978-90307813,471,8,67,CTP13,combo,chr8_90298978_90307813,90298978,90307813,67,86554739,1781
1781,8:90518765-90527052,472,8,68,CTP13,combo,chr8_90518765_90527052,90518765,90527052,68,86774526,1782
1782,8:90862933-90873784,473,8,69,CTP13,combo,chr8_90862933_90873784,90862933,90873784,69,87118694,1783
1783,8:91245950-91259936,496,8,70,CTP11,combo,chr8_91245950_91259936,91245950,91259936,70,87501711,1784
1784,8:92122408-92132246,474,8,71,CTP13,combo,chr8_92122408_92132246,92122408,92132246,71,88378169,1785
1785,8:93751042-93759630,497,8,72,CTP11,combo,chr8_93751042_93759630,93751042,93759630,72,90006803,1786
1786,8:95161408-95172744,475,8,73,CTP13,combo,chr8_95161408_95172744,95161408,95172744,73,91417169,1787
1787,8:96247211-96257648,498,8,74,CTP11,combo,chr8_96247211_96257648,96247211,96257648,74,92502972,1788
1788,8:98748884-98759535,499,8,75,CTP11,combo,chr8_98748884_98759535,98748884,98759535,75,95004645,1789
1789,8:101243995-101259951,500,8,76,CTP11,combo,chr8_101243995_101259951,101243995,101259951,76,97499756,1790
1790,8:103745543-103754589,501,8,77,CTP11,combo,chr8_103745543_103754589,103745543,103754589,77,100001304,1791
1791,8:103857430-103867908,476,8,78,CTP13,combo,chr8_103857430_103867908,103857430,103867908,78,100113191,1792
1792,8:104422242-104431036,477,8,79,CTP13,combo,chr8_104422242_104431036,104422242,104431036,79,100678003,1793
1793,8:105463413-105471413,478,8,80,CTP13,combo,chr8_105463413_105471413,105463413,105471413,80,101719174,1794
1794,8:106252520-106259986,502,8,81,CTP11,combo,chr8_106252520_106259986,106252520,106259986,81,102508281,1795
