gene_id	WT_rep1	WT_rep2	WT_rep3	R168X_rep1	R168X_rep2	R168X_rep3
Defb33	0.00	0.00	0.00	0.00	0.00	0.00
Defb34	0.00	0.00	0.00	0.00	0.00	0.00
Defb35	0.00	0.00	0.00	0.00	0.00	0.00
Defb36	0.00	0.00	0.00	0.00	0.00	0.00
Defb37	0.00	0.00	0.00	0.00	0.00	0.00
Defb38	0.00	0.00	0.00	0.00	0.00	0.00
Defb39	0.00	0.00	0.00	0.00	0.00	0.00
Defb4	0.00	0.00	0.00	0.00	0.00	0.00
Defb40	0.00	0.00	0.00	0.00	0.00	0.00
Defb41	0.00	0.00	0.00	1.00	0.00	1.00
Defb42	1.00	0.00	0.00	0.00	0.00	0.00
Defb43	0.00	1.00	0.00	0.00	0.00	0.00
Defb44-ps	0.00	0.00	0.00	0.00	0.00	0.00
Defb45	0.00	0.00	0.00	0.00	0.00	0.00
Defb46	0.00	0.00	0.00	0.00	0.00	0.00
Defb47	0.00	0.00	1.00	0.00	1.00	0.00
Defb48	0.00	0.00	0.00	0.00	0.00	0.00
Defb5	0.00	0.00	0.00	0.00	0.00	0.00
Defb50	0.00	0.00	0.00	0.00	0.00	0.00
Defb6	0.00	0.00	0.00	0.00	0.00	0.00
Defb7	0.00	0.00	0.00	0.00	0.00	0.00
Defb8	0.00	0.00	0.00	0.00	0.00	0.00
Defb9	0.00	0.00	0.00	0.00	0.00	0.00
Degs1	1802.00	1355.00	1138.00	1628.00	1578.00	1944.00
Degs2	1.00	1.00	2.00	0.00	0.00	2.00
Dek	1162.00	949.00	714.00	1385.00	1244.00	1451.00
Dele1	485.00	400.00	264.00	439.00	405.00	462.00
Dennd1a	690.00	581.00	443.00	791.00	638.00	606.00
Dennd1b	1772.00	1376.00	1175.00	1785.00	1535.00	2077.00
Dennd1c	0.00	0.00	1.00	0.00	0.00	0.00
Dennd2a	5203.00	4281.00	3346.00	4538.00	3348.00	4370.00
Dennd2c	105.00	78.00	63.00	105.00	87.00	107.00
Dennd2d	2.00	0.00	1.00	2.00	3.00	4.00
Dennd3	48.00	32.00	31.00	45.00	21.00	43.00
Dennd4a	1164.00	907.00	711.00	1354.00	1051.00	1005.00
Dennd4b	404.00	332.00	200.00	399.00	283.00	366.00
Dennd4c	913.00	663.00	558.00	823.00	631.00	661.00
Dennd5a	5704.00	4542.00	3462.00	6359.00	4743.00	5437.00
Dennd5b	3365.00	2799.00	2173.00	3398.00	2650.00	2902.00
Dennd6a	1389.00	1124.00	839.00	1850.00	1508.00	1629.00
Dennd6b	134.00	118.00	93.00	158.00	155.00	177.00
Denr	970.00	811.00	599.00	1193.00	1039.00	1439.00
Depdc1a	87.00	65.00	64.00	101.00	109.00	100.00
Depdc1b	36.00	40.00	29.00	43.00	38.00	52.00
Depdc5	748.00	626.00	492.00	915.00	816.00	946.00
Depdc7	19.00	9.00	14.00	27.00	17.00	22.00
Depp1	0.00	2.00	1.00	2.00	4.00	6.00
Deptor	51.00	51.00	41.00	160.00	131.00	153.00
Dera	430.00	381.00	278.00	356.00	306.00	474.00
Derl1	1620.00	1331.00	1051.00	1645.00	1475.00	1859.00
Derl2	742.00	583.00	475.00	753.00	669.00	918.00
Derl3	0.00	1.00	0.00	2.00	2.00	2.00
Des	17.00	20.00	18.00	19.00	14.00	15.00
Desi1	848.00	689.00	451.00	765.00	596.00	757.00
Desi2	1369.00	1135.00	897.00	1402.00	1130.00	1255.00
Det1	144.00	141.00	111.00	214.00	202.00	215.00
Deup1	0.00	0.00	0.00	0.00	0.00	0.00
Dexi	180.00	117.00	90.00	150.00	109.00	146.00
Dffa	239.00	204.00	134.00	380.00	318.00	425.00
Dffb	49.00	57.00	47.00	61.00	47.00	74.00
Dgat1	177.00	153.00	120.00	189.00	152.00	196.00
Dgat2	81.00	54.00	36.00	58.00	48.00	68.00
Dgat2l6	1.00	0.00	0.00	0.00	0.00	0.00
Dgcr2	1938.00	1576.00	1186.00	1958.00	1416.00	1818.00
Dgcr6	397.00	331.00	221.00	324.00	292.00	493.00
Dgcr8	978.00	888.00	672.00	967.46	914.00	1231.00
Dgka	1156.00	956.00	733.00	1437.00	1328.00	1621.00
Dgkb	9.00	3.00	1.00	10.00	3.00	7.00
Dgkd	1543.00	1343.00	975.00	1996.00	1598.00	2101.00
Dgke	626.00	519.00	386.00	748.00	608.00	759.00
Dgkeos	2.00	0.00	1.00	1.00	0.00	0.00
Dgkg	2.00	2.00	1.00	2.00	2.00	4.00
Dgkh	454.00	379.00	306.00	653.00	449.00	406.00
Dgki	711.00	550.00	470.00	905.00	650.00	713.00
Dgkk	38.00	22.00	20.00	24.00	13.00	10.00
Dgkq	212.00	160.00	122.00	200.00	165.00	210.00
Dgkz	920.00	733.00	545.00	684.00	533.00	747.00
Dglucy	245.00	191.00	146.00	139.00	108.00	109.00
Dguok	265.00	231.00	170.00	219.00	190.00	337.00
Dhcr24	2219.00	1819.00	1348.00	2072.00	1466.00	1770.00
Dhcr7	1469.00	1246.00	929.00	1625.00	1356.00	1619.00
Dhdds	735.00	626.00	425.00	828.00	686.00	945.00
Dhdh	54.00	55.00	34.00	72.00	63.00	72.00
Dhfr	147.00	127.00	94.00	164.00	154.00	199.00
Dhh	1.00	2.00	2.00	1.00	1.00	1.00
Dhodh	240.00	200.00	132.00	190.00	184.00	308.00
Dhps	303.00	247.00	202.00	390.00	374.00	574.00
Dhrs1	1932.00	1486.00	1318.00	1251.00	1023.00	1708.00
Dhrs11	67.00	50.00	48.00	68.00	60.00	71.00
Dhrs13	219.00	152.00	145.00	188.00	179.00	290.00
Dhrs13os	4.00	3.00	3.00	7.00	3.00	1.00
Dhrs2	0.00	0.00	0.00	0.00	0.00	0.00
Dhrs3	2316.00	1690.00	1415.00	1287.00	975.00	1249.00
Dhrs4	241.00	209.00	141.00	181.00	140.00	257.00
Dhrs7	434.00	337.00	264.00	252.00	199.00	364.00
Dhrs7b	245.00	231.00	169.00	213.00	225.00	356.00
Dhrs7c	0.00	0.00	0.00	0.00	0.00	0.00
Dhrs9	0.00	0.00	0.00	0.00	0.00	0.00
Dhrsx	118.00	101.00	80.00	128.00	94.00	138.00
Dhtkd1	69.00	50.00	40.00	54.00	42.00	64.00
Dhx15	3462.00	2878.00	2366.00	3848.00	3074.00	3936.00
Dhx16	783.00	651.00	492.00	743.00	530.00	762.00
Dhx29	1055.00	882.00	649.00	1058.00	832.00	1064.00
Dhx30	1996.00	1755.00	1273.00	2129.00	1685.00	2162.00
Dhx32	818.00	725.00	573.00	845.00	790.00	1034.00
Dhx33	802.00	619.00	472.00	902.00	733.00	852.00
Dhx34	275.00	223.00	153.00	246.00	209.00	239.00
Dhx35	244.00	201.00	168.00	247.00	205.00	314.00
Dhx36	2345.00	1967.00	1492.00	2735.00	2511.00	3168.00
Dhx37	422.00	343.00	269.00	440.00	257.00	393.00
Dhx38	1018.00	856.00	636.00	1002.00	778.00	882.00
Dhx40	1110.00	968.00	686.00	1389.00	1263.00	1583.00
Dhx57	937.00	784.00	617.00	1072.00	861.00	1010.00
Dhx58	23.00	23.00	38.00	23.00	21.00	25.00
Dhx8	1170.00	962.00	708.00	1105.00	786.00	1089.00
Dhx9	6454.00	5198.00	3912.00	7289.00	5529.00	6701.00
Diablo	661.00	622.00	441.00	816.00	775.00	1201.00
Diaph1	1527.00	1176.00	954.00	1366.00	1085.00	1359.00
Diaph2	568.00	475.00	380.00	602.00	445.00	468.00
Diaph3	467.00	383.00	277.00	617.00	547.00	666.00
Dicer1	4421.00	3709.00	2725.00	4620.00	3338.00	3628.00
Dido1	2771.00	2296.00	1827.00	3473.00	2630.01	2889.00
Diexf	308.00	253.00	206.00	416.00	346.00	420.00
Dimt1	117.00	83.00	73.00	116.00	162.00	157.00
Dio1	1.00	0.00	0.00	0.00	1.00	0.00
Dio2	2607.00	2227.00	1799.00	1978.00	1571.00	1783.00
Dio3	10.00	6.00	7.00	4.00	4.00	15.00
Dio3os	1.00	1.00	0.00	0.00	0.00	0.00
Dip2a	1190.00	912.00	749.00	1214.00	884.00	1137.00
Dip2b	4900.00	4143.00	3266.00	7089.00	4905.00	5117.00
Dip2c	1995.00	1663.00	1200.00	2303.00	1748.00	1975.00
Dipk1a	324.00	217.00	218.00	219.00	254.00	273.00
Dipk1b	100.00	88.00	80.00	105.00	128.00	170.00
Dipk1c	0.00	0.00	0.00	0.00	1.00	0.00
Dipk2a	307.00	214.00	170.00	568.00	462.00	464.00
Dipk2b	0.00	0.00	0.00	0.00	0.00	0.00
Diras1	151.00	135.00	89.00	203.00	171.00	230.00
Diras2	63.00	49.00	21.00	59.00	59.00	55.00
Dis3	664.00	617.00	470.00	796.00	713.00	879.00
Dis3l	428.00	363.00	250.00	338.00	339.00	437.00
Dis3l2	681.00	607.00	405.00	708.00	558.00	806.00
Disc1	27.00	19.00	12.00	7.00	10.00	10.00
Disp1	587.00	500.00	341.00	680.00	487.00	454.00
Disp2	1045.00	856.00	629.00	1290.00	895.00	947.00
Disp3	132.00	91.00	108.00	128.00	109.00	132.00
Dixdc1	217.00	181.00	125.00	339.00	328.00	332.00
Dkc1	1180.00	1040.00	763.00	1468.00	1370.00	1949.00
Dkk1	0.00	1.00	0.00	0.00	0.00	0.00
Dkk2	23.00	14.00	17.00	21.00	12.00	20.00
Dkk3	811.00	570.00	553.00	629.00	506.00	723.00
Dkk4	0.00	0.00	0.00	0.00	0.00	0.00
Dkkl1	26.00	19.00	14.00	27.00	29.00	44.00
Dlat	928.00	739.00	544.00	1234.00	991.00	1260.00
Dlc1	1703.00	1320.00	992.00	1627.00	1166.00	1420.00
Dld	1846.00	1480.00	1112.00	2025.00	1917.00	2521.00
Dlec1	13.00	7.00	9.00	7.00	9.00	6.00
Dleu2	30.00	23.00	21.00	54.00	35.00	35.00
Dleu7	2.00	1.00	0.00	3.00	1.00	2.00
Dlg1	1926.00	1487.00	1242.00	1711.00	1341.00	1674.00
Dlg2	84.00	68.00	36.00	70.00	59.00	54.00
Dlg3	887.00	727.00	539.00	883.00	787.00	947.00
Dlg4	1169.00	948.00	688.00	1028.00	902.00	1265.00
Dlg5	2082.00	1600.00	1259.00	2110.00	1468.00	1587.00
Dlgap1	259.00	216.00	183.00	311.00	239.00	249.00
Dlgap2	52.00	46.00	40.00	40.00	38.00	40.00
Dlgap3	794.00	592.00	412.00	645.00	459.00	535.00
Dlgap4	2214.00	1710.00	1307.00	2362.00	1921.00	2303.00
Dlgap5	136.00	134.00	105.00	171.00	171.00	225.00
Dlk1	249.00	224.00	161.00	320.00	290.00	336.00
Dlk2	29.00	20.00	15.00	11.00	7.00	21.00
Dll1	48.00	31.00	32.00	35.00	19.00	39.00
Dll3	62.00	50.00	44.00	181.00	114.00	136.00
Dll4	180.00	152.00	112.00	254.00	193.00	300.00
Dlst	2287.00	1896.00	1435.00	2520.00	2094.00	2857.00
Dlx1	23.00	14.00	4.00	16.00	20.00	21.00
Dlx1as	1.00	0.00	0.00	1.00	0.00	0.00
Dlx2	64.00	48.00	47.00	46.00	46.00	46.00
Dlx3	8.00	3.00	3.00	24.00	10.00	18.00
Dlx4	0.00	2.00	0.00	0.00	4.00	1.00
Dlx4os	0.00	0.00	0.00	0.00	0.00	0.00
Dlx5	4.00	4.00	3.00	1.00	2.00	3.00
Dlx6	5.00	3.00	4.00	5.00	2.00	5.00
Dlx6os1	3.00	8.00	1.00	0.00	2.00	3.00
Dlx6os2	0.00	0.00	0.00	0.00	0.00	0.00
Dmac1	320.00	249.00	174.00	255.00	230.00	390.00
Dmac2	164.00	133.00	100.00	151.00	137.00	173.00
Dmac2l	76.00	55.00	49.00	74.00	79.00	105.00
Dmap1	268.00	237.00	189.00	269.00	247.00	404.00
Dmbt1	0.00	0.00	0.00	0.00	0.00	0.00
Dmbx1	3.00	0.00	0.00	0.00	1.00	2.00
Dmc1	0.00	1.00	0.00	0.00	0.00	1.00
Dmd	553.00	383.00	314.00	628.00	472.00	524.00
Dmgdh	0.00	0.00	0.00	0.00	1.00	0.00
Dmkn	0.00	0.00	0.00	0.00	0.00	0.00
Dmp1	7.00	2.00	1.00	2.00	1.00	3.00
Dmpk	361.00	337.00	270.00	307.00	228.00	274.00
Dmrt1	11.00	7.00	7.00	5.00	7.00	15.00
Dmrt1i	0.00	0.00	0.00	0.00	0.00	0.00
Dmrt2	46.00	40.00	39.00	60.00	63.00	87.00
Dmrt3	4.00	3.00	1.00	0.00	1.00	2.00
Dmrta1	2.00	0.00	3.00	5.00	4.00	3.00
Dmrta2	206.00	164.00	130.00	338.00	266.00	400.00
Dmrtb1	9.00	6.00	6.00	7.00	16.00	12.00
Dmrtc1a	3.00	0.00	1.00	0.00	0.00	0.00
Dmrtc1b	0.00	0.00	0.00	1.00	0.00	2.00
Dmrtc1c1	1.00	2.00	1.00	1.00	1.00	1.50
Dmrtc1c2	1.00	2.00	1.00	1.00	1.00	1.50
Dmrtc2	4.00	1.00	3.00	8.00	5.00	5.00
Dmtf1	941.00	782.00	576.00	1344.00	1298.00	1347.00
Dmtn	210.00	189.00	139.00	164.00	143.00	176.00
Dmwd	1258.00	1058.00	793.00	1370.00	1001.00	1207.00
Dmxl1	2008.00	1787.00	1451.00	2985.00	2329.00	2386.00
Dmxl2	4858.00	4225.00	3118.00	5500.00	4504.00	4986.00
Dna2	85.00	59.00	53.00	97.00	95.00	118.00
Dnaaf1	1.00	2.00	0.00	1.00	1.00	3.00
Dnaaf2	234.00	225.00	168.00	228.00	177.00	311.00
Dnaaf3	28.00	12.00	16.00	18.00	6.00	17.00
Dnaaf4	10.00	6.00	7.00	19.00	16.00	20.00
Dnaaf5	201.00	143.00	90.00	171.00	126.00	157.00
Dnah1	140.00	145.00	111.00	181.00	130.00	152.00
Dnah10	14.00	10.00	4.00	2.00	2.00	6.00
Dnah11	3.00	3.00	0.00	4.00	1.00	2.00
Dnah17	2.00	1.00	1.00	1.00	3.00	1.00
Dnah2	2.00	6.00	7.00	8.00	1.00	5.00
Dnah5	24.00	21.00	9.00	28.00	24.00	26.00
Dnah6	20.00	23.00	11.00	14.00	6.00	7.00
Dnah7a	4.90	0.00	1.54	5.50	0.00	1.44
Dnah7b	87.06	53.50	61.99	77.35	46.37	69.21
Dnah7c	4.03	6.50	3.47	3.15	1.63	8.35
Dnah8	51.00	53.00	35.00	52.00	21.00	31.00
Dnah9	31.00	15.00	18.00	25.00	8.00	21.00
Dnaic1	17.00	21.00	11.00	15.00	6.00	13.00
Dnaic2	23.00	18.00	18.00	26.00	21.00	21.00
Dnaja1	6228.00	5114.00	3854.00	7367.00	6551.00	8952.00
Dnaja2	3915.00	3286.00	2555.00	4513.00	3776.00	4927.00
Dnaja3	839.00	693.00	546.00	857.00	778.00	1078.00
Dnaja4	364.00	247.00	252.00	311.00	284.00	456.00
Dnajb1	1203.00	1028.00	744.00	1444.00	1335.00	1793.00
Dnajb11	1620.00	1228.00	947.00	1453.00	1276.00	1645.00
Dnajb12	785.00	639.00	482.00	682.00	553.00	640.00
Dnajb13	1.00	0.00	3.00	0.00	2.00	1.00
Dnajb14	332.00	238.00	207.00	360.00	286.00	348.00
Dnajb2	403.00	266.00	231.00	405.00	308.00	482.00
Dnajb3	38.00	29.00	22.00	41.00	50.00	70.00
Dnajb4	888.00	695.00	565.00	893.00	736.00	913.00
Dnajb5	890.00	713.00	533.00	834.00	722.00	912.00
Dnajb6	2480.00	2134.00	1627.00	3164.00	3000.00	3709.00
Dnajb7	1.00	0.00	0.00	0.00	0.00	0.00
Dnajb8	0.00	0.00	0.00	0.00	0.00	0.00
Dnajb9	615.00	472.00	350.00	693.00	714.00	811.00
Dnajc1	531.00	432.00	332.00	478.00	477.00	469.00
Dnajc10	5633.00	4315.00	3468.00	4367.00	3699.00	5279.00
Dnajc11	780.00	665.00	494.00	821.00	601.00	905.00
Dnajc12	66.00	49.00	43.00	60.00	64.00	109.00
Dnajc13	2136.00	1575.00	1228.00	1876.00	1415.00	1647.00
Dnajc14	2119.00	1820.00	1384.00	2311.00	1848.00	2665.00
Dnajc15	139.00	126.00	79.00	110.00	150.00	210.00
Dnajc16	621.00	526.00	404.00	685.00	516.00	642.00
Dnajc17	68.00	70.00	47.00	61.00	50.00	86.00
Dnajc18	1446.00	1238.00	926.00	1566.00	1343.00	1574.00
Dnajc19	153.00	103.00	84.00	152.00	175.00	190.00
Dnajc2	632.00	553.00	451.00	771.00	624.00	756.00
Dnajc21	296.00	259.00	183.00	359.00	252.00	354.00
Dnajc22	2.00	0.00	2.00	0.00	0.00	0.00
Dnajc24	147.00	116.00	76.00	122.00	107.00	166.00
Dnajc25	183.00	117.00	92.00	129.00	136.00	170.00
Dnajc27	467.00	342.00	257.00	529.00	444.00	604.00
Dnajc28	105.00	90.00	69.00	163.00	143.00	200.00
Dnajc3	2399.00	1832.00	1490.00	2103.00	1682.00	2122.00
Dnajc30	223.00	179.00	140.00	206.00	157.00	251.00
Dnajc4	81.00	64.00	42.00	69.00	55.00	98.00
Dnajc5	2960.00	2494.00	1895.00	3482.00	2811.00	3315.00
Dnajc5b	0.00	0.00	0.00	0.00	0.00	0.00
Dnajc5g	0.00	0.00	0.00	0.00	0.00	0.00
Dnajc6	1188.00	1075.00	742.00	1973.00	1616.00	1881.00
Dnajc7	1523.00	1275.00	923.00	1741.00	1328.00	1741.00
Dnajc8	1258.00	1045.00	734.00	1223.00	1245.00	1664.00
Dnajc9	429.00	390.00	308.00	464.00	432.00	652.00
Dnal1	852.00	658.00	504.00	910.00	816.00	944.00
Dnal4	271.00	240.00	191.00	280.00	220.00	361.00
Dnali1	4.00	0.00	3.00	4.00	1.00	1.00
Dnase1	0.00	0.00	0.00	0.00	0.00	0.00
Dnase1l1	45.00	23.00	16.00	33.00	24.00	38.00
Dnase1l2	5.00	1.00	0.00	8.00	6.00	11.00
Dnase1l3	1.00	3.00	0.00	1.00	0.00	0.00
Dnase2a	71.00	47.00	42.00	44.00	41.00	54.00
Dnase2b	0.00	0.00	0.00	0.00	0.00	0.00
Dnd1	17.00	13.00	11.00	31.00	39.00	76.00
Dner	1262.00	939.00	778.00	1044.00	880.00	984.00
Dnlz	353.00	296.00	203.00	296.00	270.00	369.00
Dnm1	304.00	272.00	174.00	270.00	207.00	275.00
Dnm1l	2232.00	1750.00	1376.00	2890.00	2531.00	2416.00
Dnm2	1378.00	1150.00	824.00	1493.00	1222.00	1489.00
Dnm3	124.00	107.00	90.00	141.00	123.00	136.00
Dnm3os	96.33	108.00	74.39	107.28	72.00	68.00
Dnmbp	419.00	384.00	296.00	446.00	283.00	345.00
Dnmt1	2092.00	1790.00	1264.00	2398.00	1796.00	2190.00
Dnmt3a	3101.00	2619.00	1869.00	4015.00	2964.00	3524.00
Dnmt3aos	0.00	0.00	0.00	0.00	0.00	0.00
Dnmt3b	16.00	9.00	14.00	10.00	8.00	16.00
Dnmt3l	0.00	3.00	0.00	0.00	1.00	0.00
Dnpep	1418.00	1090.00	876.00	1269.00	1200.00	1775.00
Dnph1	40.00	33.00	22.00	36.00	47.00	61.00
Dntt	1.00	0.00	0.00	2.00	2.00	3.00
Dnttip1	291.00	266.00	181.00	282.00	232.00	365.00
Dnttip2	718.00	586.00	455.00	919.00	826.00	1072.00
Doc2a	112.00	74.00	89.00	123.00	114.00	157.00
Doc2b	52.00	41.00	31.00	85.00	68.00	102.00
Doc2g	6.00	5.00	2.00	4.00	4.00	5.00
Dock1	2046.00	1525.00	1331.00	1411.00	889.00	1059.00
Dock10	43.00	22.00	10.00	89.00	67.00	60.00
Dock11	1151.00	1042.00	739.00	1779.00	1430.00	1414.00
Dock2	4.00	2.00	1.00	0.00	4.00	1.00
Dock3	482.00	359.00	273.00	569.00	424.00	424.00
Dock4	1065.00	909.00	696.00	1875.00	1395.00	1465.00
Dock5	1592.00	1186.00	999.00	1042.00	664.00	734.00
Dock6	417.00	377.00	285.00	470.00	334.00	360.00
Dock7	3184.00	2672.00	2043.00	3941.00	3187.00	3403.00
Dock8	5.00	9.00	10.00	12.00	7.00	10.00
Dock9	166.00	146.00	104.00	214.00	148.00	157.00
Dohh	324.00	250.00	174.00	242.00	237.00	366.00
Dok1	168.00	149.00	121.00	141.00	110.00	150.00
Dok2	5.00	4.00	5.00	3.00	4.00	4.00
Dok3	10.00	2.00	5.00	4.00	4.00	5.00
Dok4	218.00	167.00	120.00	208.00	214.00	250.00
Dok5	109.00	111.00	86.00	139.00	107.00	160.00
Dok6	80.00	56.00	73.00	94.00	70.00	60.00
Dok7	12.00	8.00	6.00	16.00	11.00	15.00
Dolk	391.00	343.00	269.00	390.00	334.00	443.00
Dolpp1	271.00	225.00	171.00	260.00	243.00	326.00
Donson	243.00	225.00	148.00	255.00	227.00	312.00
Dop1a	874.00	717.00	531.00	1076.00	830.00	878.00
Dop1b	2137.00	1928.00	1374.00	3381.00	2256.00	2242.00
Dot1l	1031.00	870.00	650.00	1192.00	881.00	967.00
Doxl2	1.00	2.00	1.00	1.00	2.00	0.00
Dpagt1	448.00	371.00	240.00	420.00	337.00	442.00
Dpcd	219.00	196.00	125.00	186.00	172.00	236.00
Dpep1	119.00	87.00	83.00	35.00	35.00	62.00
Dpep2	1.00	0.00	0.00	1.00	1.00	0.00
Dpep3	0.00	0.00	1.00	2.00	0.00	2.00
Dpf1	299.00	298.00	185.00	243.00	226.00	281.00
Dpf2	1339.00	1056.00	853.00	1325.00	1150.00	1550.00
Dpf3	114.00	90.00	58.00	94.00	94.00	107.00
Dph1	112.87	87.69	63.98	139.84	104.80	157.19
Dph2	118.00	95.00	55.00	137.00	135.00	169.00
Dph3	489.00	451.00	298.00	572.00	539.00	734.00
Dph5	107.00	101.00	61.00	95.00	74.00	160.00
Dph6	337.00	260.00	225.00	425.00	400.00	414.00
Dph7	175.00	149.00	111.00	175.00	153.00	232.00
Dpm1	70.58	53.41	38.39	86.70	82.46	82.38
Dpm2	231.00	171.00	139.00	219.00	233.00	264.00
Dpm3	84.00	68.00	50.00	57.00	44.00	97.00
Dpp10	3.00	0.00	0.00	2.00	0.00	0.00
Dpp3	2194.00	1770.00	1420.00	1955.00	1726.00	2755.00
Dpp4	4.00	0.00	3.00	6.00	4.00	8.00
Dpp6	1174.00	1009.00	757.00	2736.00	2436.00	2750.00
Dpp7	172.00	128.00	99.00	152.00	138.00	235.00
Dpp8	2445.00	1896.00	1502.00	2934.00	2427.00	2866.00
Dpp9	1302.00	964.00	743.00	1140.00	792.00	903.00
Dppa1	0.00	0.00	0.00	0.00	0.00	0.00
Dppa2	27.00	27.00	18.00	43.00	18.00	40.00
Dppa3	0.00	1.00	0.00	0.00	0.00	0.00
Dppa4	196.00	176.00	134.00	148.00	158.00	251.00
Dppa5a	1.00	1.00	2.00	0.00	0.00	0.00
Dpt	3.00	1.00	3.00	0.00	0.00	1.00
Dpy19l1	743.00	603.00	494.00	706.00	568.00	737.00
Dpy19l2	2.00	2.00	2.00	2.00	0.00	0.00
Dpy19l3	706.00	594.00	492.00	601.00	407.00	468.00
Dpy19l4	631.00	567.00	400.00	670.00	663.00	839.00
Dpy30	292.00	215.00	171.00	374.00	392.00	510.00
Dpyd	14.00	14.00	11.00	16.00	17.00	26.00
Dpys	0.00	2.00	0.00	0.00	0.00	0.00
Dpysl2	26433.00	23305.00	17621.00	35279.00	26948.00	28270.00
Dpysl3	29792.00	25335.00	18947.00	31819.00	25125.00	29157.00
Dpysl4	447.00	403.00	278.00	451.00	397.00	581.00
Dpysl5	5668.00	4870.00	3476.00	7914.00	5899.00	6701.00
Dqx1	14.00	13.00	8.00	7.00	9.00	10.00
Dr1	930.00	818.00	601.00	1357.00	1335.00	1469.00
Dram1	22.00	22.00	21.00	20.00	19.00	16.00
Dram2	890.00	738.00	565.00	1505.00	1465.00	1571.00
Drap1	862.00	690.00	504.00	760.00	751.00	1004.00
Draxin	247.00	173.00	144.00	695.00	622.00	731.00
Drc1	13.00	6.00	4.00	11.00	7.00	4.00
Drc3	30.00	24.00	25.00	25.00	28.00	29.00
Drc7	3.00	2.00	0.00	6.00	6.00	2.00
Drd1	2.00	1.00	1.00	1.00	1.00	1.00
Drd2	152.00	128.00	90.00	257.00	193.00	256.00
Drd3	0.00	2.00	0.00	0.00	0.00	0.00
Drd4	2.00	0.00	0.00	0.00	0.00	2.00
Drd5	1.00	0.00	0.00	0.00	0.00	0.00
Dreh	0.00	0.00	0.00	0.00	0.00	0.00
Drg1	1843.00	1471.00	1176.00	2079.00	1985.00	3084.00
Drg2	507.00	377.00	303.00	577.00	520.00	578.00
Drosha	3088.00	2592.00	1916.00	3714.00	2884.00	3230.00
Drp2	191.00	164.00	108.00	153.00	101.00	108.00
Dsc1	0.00	0.00	0.00	0.00	0.00	0.00
Dsc2	1.00	4.00	2.00	9.00	6.00	6.00
Dsc3	0.00	0.00	0.00	0.00	0.00	0.00
Dscam	647.00	492.00	351.00	680.00	508.00	504.00
Dscaml1	256.00	244.00	176.00	488.00	345.00	323.00
Dscc1	26.00	23.00	14.00	13.00	24.00	33.00
Dse	1428.00	1167.00	928.00	1174.00	870.00	1266.00
Dsel	677.00	519.00	443.00	568.00	473.00	505.00
Dsg1a	0.00	0.00	0.00	0.00	0.00	0.00
Dsg1b	0.00	0.00	0.00	0.00	0.00	0.00
Dsg1c	0.00	0.00	0.00	0.00	0.00	0.00
Dsg2	7.00	0.00	1.00	1.00	4.00	5.00
Dsg3	0.00	0.00	0.00	0.00	0.00	0.00
Dsg4	0.00	0.00	0.00	0.00	0.00	0.00
Dsn1	256.00	203.00	174.00	275.00	238.00	343.00
Dsp	95.00	81.00	57.00	266.00	224.00	207.00
Dspp	0.00	0.00	0.00	0.00	0.00	0.00
Dst	13093.00	10503.00	7791.00	17803.00	11112.00	10824.00
Dstn	6394.00	5214.00	4095.00	6457.00	6145.00	8096.00
Dstyk	1077.00	852.00	676.00	1024.00	812.00	909.00
Dtd1	105.00	79.00	61.00	82.00	66.00	101.00
Dtd2	181.00	146.00	106.00	144.00	114.00	183.00
Dthd1	1.00	0.00	0.00	0.00	0.00	0.00
Dtl	171.00	152.00	92.00	185.00	142.00	160.00
Dtna	633.00	557.00	419.00	939.00	828.00	830.00
Dtnb	192.00	142.00	149.00	191.00	155.00	212.00
Dtnbp1	583.00	472.00	356.00	460.00	398.00	569.00
Dtwd1	103.00	86.00	55.00	103.00	87.00	106.00
Dtwd2	153.00	135.00	97.00	160.00	145.00	203.00
Dtx1	57.00	26.00	32.00	87.00	43.00	51.00
Dtx2	314.00	283.00	225.00	376.00	272.00	354.00
Dtx3	637.00	529.00	403.00	448.00	422.00	585.00
Dtx3l	373.00	308.00	322.00	295.00	188.00	235.00
Dtx4	1279.00	1054.00	814.00	1101.00	950.00	1088.00
Dtymk	300.00	256.00	205.00	283.00	249.00	409.00
Dubr	182.00	158.00	107.00	217.00	182.00	246.00
Duox1	0.00	2.00	2.00	0.00	1.00	0.00
Duox2	0.00	0.00	0.00	0.00	0.00	0.00
Duoxa1	0.00	0.00	0.00	1.00	0.00	0.00
Duoxa2	0.00	1.00	0.00	0.00	0.00	0.00
Dupd1	1.00	1.00	0.00	0.00	0.00	0.00
Dus1l	319.00	249.00	185.00	307.00	305.00	426.00
Dus2	118.00	94.00	69.00	105.00	108.00	154.00
Dus3l	233.00	211.00	132.00	244.00	237.00	385.00
Dus4l	42.00	44.00	19.00	59.00	61.00	71.00
Dusp1	1228.00	1018.00	758.00	1249.00	1075.00	1385.00
Dusp10	366.00	292.00	250.00	354.00	300.00	406.00
Dusp11	2993.00	2436.00	1839.00	2577.00	2229.00	1999.00
Dusp12	195.00	152.00	104.00	155.00	142.00	255.00
Dusp13	0.00	1.00	2.00	1.00	0.00	0.00
Dusp14	255.00	206.00	147.00	457.00	339.00	503.00
Dusp15	36.00	22.00	20.00	31.00	24.00	34.00
